"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
	"Hz"	"Mag (dB)"	"deg"
  500,   62.86,   -106.5
  503.71745,   62.98,   -106.8
  507.46253,   63.14,   -107
  511.23546,   63.31,   -107.4
  515.03644,   63.5,   -107.7
  518.86568,   63.69,   -108
  522.72339,   63.88,   -108.4
  526.60978,   64.07,   -108.8
  530.52507,   64.27,   -109.1
  534.46946,   64.46,   -109.5
  538.44318,   64.66,   -109.9
  542.44645,   64.85,   -110.2
  546.47948,   65.04,   -110.6
  550.5425,   65.24,   -110.9
  554.63572,   65.43,   -111.3
  558.75938,   65.62,   -111.6
  562.91369,   65.81,   -112
  567.09889,   66,   -112.3
  571.31521,   66.19,   -112.7
  575.56288,   66.38,   -113
  579.84212,   66.56,   -113.3
  584.15319,   66.75,   -113.6
  588.4963,   66.94,   -114
  592.87171,   67.13,   -114.3
  597.27965,   67.32,   -114.6
  601.72035,   67.51,   -114.8
  606.19408,   67.7,   -115.1
  610.70107,   67.89,   -115.4
  615.24156,   68.08,   -115.7
  619.81582,   68.28,   -115.9
  624.42408,   68.47,   -116.2
  629.0666,   68.67,   -116.5
  633.74365,   68.86,   -116.7
  638.45546,   69.06,   -117
  643.20231,   69.26,   -117.2
  647.98445,   69.47,   -117.4
  652.80214,   69.67,   -117.7
  657.65565,   69.88,   -117.9
  662.54525,   70.09,   -118.1
  667.4712,   70.3,   -118.4
  672.43378,   70.51,   -118.6
  677.43325,   70.73,   -118.8
  682.46989,   70.95,   -119.1
  687.54398,   71.17,   -119.3
  692.6558,   71.39,   -119.6
  697.80562,   71.61,   -119.9
  702.99373,   71.84,   -120.2
  708.22041,   72.07,   -120.5
  713.48595,   72.3,   -120.8
  718.79064,   72.53,   -121.1
  724.13477,   72.77,   -121.5
  729.51863,   73,   -121.8
  734.94252,   73.24,   -122.2
  740.40674,   73.47,   -122.6
  745.91159,   73.71,   -123
  751.45736,   73.95,   -123.5
  757.04436,   74.18,   -123.9
  762.6729,   74.42,   -124.4
  768.34329,   74.66,   -124.9
  774.05584,   74.9,   -125.4
  779.81086,   75.14,   -125.9
  785.60867,   75.37,   -126.5
  791.44959,   75.61,   -127
  797.33393,   75.84,   -127.6
  803.26202,   76.07,   -128.2
  809.23418,   76.3,   -128.8
  815.25075,   76.53,   -129.4
  821.31205,   76.76,   -130
  827.41842,   76.99,   -130.7
  833.57018,   77.21,   -131.3
  839.76769,   77.44,   -132
  846.01127,   77.66,   -132.6
  852.30127,   77.88,   -133.3
  858.63804,   78.1,   -134
  865.02192,   78.32,   -134.6
  871.45326,   78.54,   -135.3
  877.93242,   78.75,   -136
  884.45975,   78.97,   -136.7
  891.03561,   79.18,   -137.3
  897.66037,   79.4,   -138
  904.33437,   79.61,   -138.7
  911.058,   79.83,   -139.4
  917.83162,   80.04,   -140.1
  924.6556,   80.26,   -140.8
  931.53031,   80.47,   -141.4
  938.45614,   80.69,   -142.1
  945.43346,   80.9,   -142.8
  952.46265,   81.12,   -143.5
  959.54411,   81.34,   -144.2
  966.67821,   81.55,   -145
  973.86536,   81.77,   -145.7
  981.10594,   81.99,   -146.4
  988.40036,   82.21,   -147.2
  995.74901,   82.43,   -147.9
  1003.1523,   82.65,   -148.7
  1010.6106,   82.87,   -149.5
  1018.1244,   83.09,   -150.3
  1025.694,   83.31,   -151.2
  1033.32,   83.53,   -152
  1041.0026,   83.74,   -152.9
  1048.7423,   83.96,   -153.8
  1056.5396,   84.18,   -154.7
